metadata,nomenc,nomenc name,nom-item,nom-item code,property,property2,property3,property4,property5,desc,desc2,desc3,desc4,desc5,desc6,desc7,desc8,desc9,desc10,desc11,desc12,desc13,desc14,desc15,desc16,desc17,desc18,desc19,desc20,desc21,desc22,desc23,nom-item2,nom-item code2,property22,property32,property42,property52,property6,desc222,desc32,desc42,desc52,desc62,desc72,desc82,desc92,desc102,desc112,desc122,desc132,desc142,desc152,desc162,desc172,desc182,desc192,desc202,desc212,desc2222,desc232,desc24,nom-item22,nom-item code22,desc2,desc lang
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.2,,,,,,Economic, social and territorial cohesion,Cohésion économique, sociale et territoriale,Икономическо, социално и териториално сближаване,Hospodářská, sociální a územní soudržnost,Økonomisk, social og territorial samhørighed,Wirtschaftlicher, sozialer und territorialer Zusammenhalt,Οικονομική, κοινωνική και εδαφική συνοχή,Cohesión económica, social y territorial,Majanduslik, sotsiaalne ja territoriaalne ühtekuuluvus,Taloudellinen, sosiaalinen ja alueellinen koheesio,Ekonomska, socijalna i teritorijalna kohezija,Gazdasági, társadalmi és területi kohézió,Coesione economica, sociale e territoriale ,Ekonominė, socialinė ir teritorinė sanglauda,Ekonomiskā, sociālā un teritoriālā kohēzija,Koeżjoni ekonomika, soċjali u territorjali,Economische, sociale en territoriale samenhang ,Spójność gospodarcza, społeczna i terytorialna,Coesão económica, social e territorial,Coeziune economică, socială și teritorială,Hospodárska, sociálna a územná súdržnosť,Ekonomska, socialna in teritorialna kohezija,Ekonomisk, social och territoriell sammanhållning.,nom-item,1.2.OTH,Otras acciones y programas,es
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.2,,,,,,Economic, social and territorial cohesion,Cohésion économique, sociale et territoriale,Икономическо, социално и териториално сближаване,Hospodářská, sociální a územní soudržnost,Økonomisk, social og territorial samhørighed,Wirtschaftlicher, sozialer und territorialer Zusammenhalt,Οικονομική, κοινωνική και εδαφική συνοχή,Cohesión económica, social y territorial,Majanduslik, sotsiaalne ja territoriaalne ühtekuuluvus,Taloudellinen, sosiaalinen ja alueellinen koheesio,Ekonomska, socijalna i teritorijalna kohezija,Gazdasági, társadalmi és területi kohézió,Coesione economica, sociale e territoriale ,Ekonominė, socialinė ir teritorinė sanglauda,Ekonomiskā, sociālā un teritoriālā kohēzija,Koeżjoni ekonomika, soċjali u territorjali,Economische, sociale en territoriale samenhang ,Spójność gospodarcza, społeczna i terytorialna,Coesão económica, social e territorial,Coeziune economică, socială și teritorială,Hospodárska, sociálna a územná súdržnosť,Ekonomska, socialna in teritorialna kohezija,Ekonomisk, social och territoriell sammanhållning.,nom-item,1.2.OTH,Muud meetmed ja programmid,et
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.2,,,,,,Economic, social and territorial cohesion,Cohésion économique, sociale et territoriale,Икономическо, социално и териториално сближаване,Hospodářská, sociální a územní soudržnost,Økonomisk, social og territorial samhørighed,Wirtschaftlicher, sozialer und territorialer Zusammenhalt,Οικονομική, κοινωνική και εδαφική συνοχή,Cohesión económica, social y territorial,Majanduslik, sotsiaalne ja territoriaalne ühtekuuluvus,Taloudellinen, sosiaalinen ja alueellinen koheesio,Ekonomska, socijalna i teritorijalna kohezija,Gazdasági, társadalmi és területi kohézió,Coesione economica, sociale e territoriale ,Ekonominė, socialinė ir teritorinė sanglauda,Ekonomiskā, sociālā un teritoriālā kohēzija,Koeżjoni ekonomika, soċjali u territorjali,Economische, sociale en territoriale samenhang ,Spójność gospodarcza, społeczna i terytorialna,Coesão económica, social e territorial,Coeziune economică, socială și teritorială,Hospodárska, sociálna a územná súdržnosť,Ekonomska, socialna in teritorialna kohezija,Ekonomisk, social och territoriell sammanhållning.,nom-item,1.2.OTH,Muut toimet ja ohjelmat,fi
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.2,,,,,,Economic, social and territorial cohesion,Cohésion économique, sociale et territoriale,Икономическо, социално и териториално сближаване,Hospodářská, sociální a územní soudržnost,Økonomisk, social og territorial samhørighed,Wirtschaftlicher, sozialer und territorialer Zusammenhalt,Οικονομική, κοινωνική και εδαφική συνοχή,Cohesión económica, social y territorial,Majanduslik, sotsiaalne ja territoriaalne ühtekuuluvus,Taloudellinen, sosiaalinen ja alueellinen koheesio,Ekonomska, socijalna i teritorijalna kohezija,Gazdasági, társadalmi és területi kohézió,Coesione economica, sociale e territoriale ,Ekonominė, socialinė ir teritorinė sanglauda,Ekonomiskā, sociālā un teritoriālā kohēzija,Koeżjoni ekonomika, soċjali u territorjali,Economische, sociale en territoriale samenhang ,Spójność gospodarcza, społeczna i terytorialna,Coesão económica, social e territorial,Coeziune economică, socială și teritorială,Hospodárska, sociálna a územná súdržnosť,Ekonomska, socialna in teritorialna kohezija,Ekonomisk, social och territoriell sammanhållning.,nom-item,1.2.OTH,Ostale aktivnosti i programi,hr
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.2,,,,,,Economic, social and territorial cohesion,Cohésion économique, sociale et territoriale,Икономическо, социално и териториално сближаване,Hospodářská, sociální a územní soudržnost,Økonomisk, social og territorial samhørighed,Wirtschaftlicher, sozialer und territorialer Zusammenhalt,Οικονομική, κοινωνική και εδαφική συνοχή,Cohesión económica, social y territorial,Majanduslik, sotsiaalne ja territoriaalne ühtekuuluvus,Taloudellinen, sosiaalinen ja alueellinen koheesio,Ekonomska, socijalna i teritorijalna kohezija,Gazdasági, társadalmi és területi kohézió,Coesione economica, sociale e territoriale ,Ekonominė, socialinė ir teritorinė sanglauda,Ekonomiskā, sociālā un teritoriālā kohēzija,Koeżjoni ekonomika, soċjali u territorjali,Economische, sociale en territoriale samenhang ,Spójność gospodarcza, społeczna i terytorialna,Coesão económica, social e territorial,Coeziune economică, socială și teritorială,Hospodárska, sociálna a územná súdržnosť,Ekonomska, socialna in teritorialna kohezija,Ekonomisk, social och territoriell sammanhållning.,nom-item,1.2.OTH,Egyéb fellépések és programok,hu
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.2,,,,,,Economic, social and territorial cohesion,Cohésion économique, sociale et territoriale,Икономическо, социално и териториално сближаване,Hospodářská, sociální a územní soudržnost,Økonomisk, social og territorial samhørighed,Wirtschaftlicher, sozialer und territorialer Zusammenhalt,Οικονομική, κοινωνική και εδαφική συνοχή,Cohesión económica, social y territorial,Majanduslik, sotsiaalne ja territoriaalne ühtekuuluvus,Taloudellinen, sosiaalinen ja alueellinen koheesio,Ekonomska, socijalna i teritorijalna kohezija,Gazdasági, társadalmi és területi kohézió,Coesione economica, sociale e territoriale ,Ekonominė, socialinė ir teritorinė sanglauda,Ekonomiskā, sociālā un teritoriālā kohēzija,Koeżjoni ekonomika, soċjali u territorjali,Economische, sociale en territoriale samenhang ,Spójność gospodarcza, społeczna i terytorialna,Coesão económica, social e territorial,Coeziune economică, socială și teritorială,Hospodárska, sociálna a územná súdržnosť,Ekonomska, socialna in teritorialna kohezija,Ekonomisk, social och territoriell sammanhållning.,nom-item,1.2.OTH,Altre azioni e programmi,it
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.2,,,,,,Economic, social and territorial cohesion,Cohésion économique, sociale et territoriale,Икономическо, социално и териториално сближаване,Hospodářská, sociální a územní soudržnost,Økonomisk, social og territorial samhørighed,Wirtschaftlicher, sozialer und territorialer Zusammenhalt,Οικονομική, κοινωνική και εδαφική συνοχή,Cohesión económica, social y territorial,Majanduslik, sotsiaalne ja territoriaalne ühtekuuluvus,Taloudellinen, sosiaalinen ja alueellinen koheesio,Ekonomska, socijalna i teritorijalna kohezija,Gazdasági, társadalmi és területi kohézió,Coesione economica, sociale e territoriale ,Ekonominė, socialinė ir teritorinė sanglauda,Ekonomiskā, sociālā un teritoriālā kohēzija,Koeżjoni ekonomika, soċjali u territorjali,Economische, sociale en territoriale samenhang ,Spójność gospodarcza, społeczna i terytorialna,Coesão económica, social e territorial,Coeziune economică, socială și teritorială,Hospodárska, sociálna a územná súdržnosť,Ekonomska, socialna in teritorialna kohezija,Ekonomisk, social och territoriell sammanhållning.,nom-item,1.2.OTH,Kiti veiksmai ir programos,lt
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.2,,,,,,Economic, social and territorial cohesion,Cohésion économique, sociale et territoriale,Икономическо, социално и териториално сближаване,Hospodářská, sociální a územní soudržnost,Økonomisk, social og territorial samhørighed,Wirtschaftlicher, sozialer und territorialer Zusammenhalt,Οικονομική, κοινωνική και εδαφική συνοχή,Cohesión económica, social y territorial,Majanduslik, sotsiaalne ja territoriaalne ühtekuuluvus,Taloudellinen, sosiaalinen ja alueellinen koheesio,Ekonomska, socijalna i teritorijalna kohezija,Gazdasági, társadalmi és területi kohézió,Coesione economica, sociale e territoriale ,Ekonominė, socialinė ir teritorinė sanglauda,Ekonomiskā, sociālā un teritoriālā kohēzija,Koeżjoni ekonomika, soċjali u territorjali,Economische, sociale en territoriale samenhang ,Spójność gospodarcza, społeczna i terytorialna,Coesão económica, social e territorial,Coeziune economică, socială și teritorială,Hospodárska, sociálna a územná súdržnosť,Ekonomska, socialna in teritorialna kohezija,Ekonomisk, social och territoriell sammanhållning.,nom-item,1.2.OTH,Citi pasākumi un programmas,lv
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.2,,,,,,Economic, social and territorial cohesion,Cohésion économique, sociale et territoriale,Икономическо, социално и териториално сближаване,Hospodářská, sociální a územní soudržnost,Økonomisk, social og territorial samhørighed,Wirtschaftlicher, sozialer und territorialer Zusammenhalt,Οικονομική, κοινωνική και εδαφική συνοχή,Cohesión económica, social y territorial,Majanduslik, sotsiaalne ja territoriaalne ühtekuuluvus,Taloudellinen, sosiaalinen ja alueellinen koheesio,Ekonomska, socijalna i teritorijalna kohezija,Gazdasági, társadalmi és területi kohézió,Coesione economica, sociale e territoriale ,Ekonominė, socialinė ir teritorinė sanglauda,Ekonomiskā, sociālā un teritoriālā kohēzija,Koeżjoni ekonomika, soċjali u territorjali,Economische, sociale en territoriale samenhang ,Spójność gospodarcza, społeczna i terytorialna,Coesão económica, social e territorial,Coeziune economică, socială și teritorială,Hospodárska, sociálna a územná súdržnosť,Ekonomska, socialna in teritorialna kohezija,Ekonomisk, social och territoriell sammanhållning.,nom-item,1.2.OTH,Azzjonijiet u programmi oħra,mt
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.2,,,,,,Economic, social and territorial cohesion,Cohésion économique, sociale et territoriale,Икономическо, социално и териториално сближаване,Hospodářská, sociální a územní soudržnost,Økonomisk, social og territorial samhørighed,Wirtschaftlicher, sozialer und territorialer Zusammenhalt,Οικονομική, κοινωνική και εδαφική συνοχή,Cohesión económica, social y territorial,Majanduslik, sotsiaalne ja territoriaalne ühtekuuluvus,Taloudellinen, sosiaalinen ja alueellinen koheesio,Ekonomska, socijalna i teritorijalna kohezija,Gazdasági, társadalmi és területi kohézió,Coesione economica, sociale e territoriale ,Ekonominė, socialinė ir teritorinė sanglauda,Ekonomiskā, sociālā un teritoriālā kohēzija,Koeżjoni ekonomika, soċjali u territorjali,Economische, sociale en territoriale samenhang ,Spójność gospodarcza, społeczna i terytorialna,Coesão económica, social e territorial,Coeziune economică, socială și teritorială,Hospodárska, sociálna a územná súdržnosť,Ekonomska, socialna in teritorialna kohezija,Ekonomisk, social och territoriell sammanhållning.,nom-item,1.2.OTH,Andere acties en programma’s,nl
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.2,,,,,,Economic, social and territorial cohesion,Cohésion économique, sociale et territoriale,Икономическо, социално и териториално сближаване,Hospodářská, sociální a územní soudržnost,Økonomisk, social og territorial samhørighed,Wirtschaftlicher, sozialer und territorialer Zusammenhalt,Οικονομική, κοινωνική και εδαφική συνοχή,Cohesión económica, social y territorial,Majanduslik, sotsiaalne ja territoriaalne ühtekuuluvus,Taloudellinen, sosiaalinen ja alueellinen koheesio,Ekonomska, socijalna i teritorijalna kohezija,Gazdasági, társadalmi és területi kohézió,Coesione economica, sociale e territoriale ,Ekonominė, socialinė ir teritorinė sanglauda,Ekonomiskā, sociālā un teritoriālā kohēzija,Koeżjoni ekonomika, soċjali u territorjali,Economische, sociale en territoriale samenhang ,Spójność gospodarcza, społeczna i terytorialna,Coesão económica, social e territorial,Coeziune economică, socială și teritorială,Hospodárska, sociálna a územná súdržnosť,Ekonomska, socialna in teritorialna kohezija,Ekonomisk, social och territoriell sammanhållning.,nom-item,1.2.OTH,Inne działania i programy,pl
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.2,,,,,,Economic, social and territorial cohesion,Cohésion économique, sociale et territoriale,Икономическо, социално и териториално сближаване,Hospodářská, sociální a územní soudržnost,Økonomisk, social og territorial samhørighed,Wirtschaftlicher, sozialer und territorialer Zusammenhalt,Οικονομική, κοινωνική και εδαφική συνοχή,Cohesión económica, social y territorial,Majanduslik, sotsiaalne ja territoriaalne ühtekuuluvus,Taloudellinen, sosiaalinen ja alueellinen koheesio,Ekonomska, socijalna i teritorijalna kohezija,Gazdasági, társadalmi és területi kohézió,Coesione economica, sociale e territoriale ,Ekonominė, socialinė ir teritorinė sanglauda,Ekonomiskā, sociālā un teritoriālā kohēzija,Koeżjoni ekonomika, soċjali u territorjali,Economische, sociale en territoriale samenhang ,Spójność gospodarcza, społeczna i terytorialna,Coesão económica, social e territorial,Coeziune economică, socială și teritorială,Hospodárska, sociálna a územná súdržnosť,Ekonomska, socialna in teritorialna kohezija,Ekonomisk, social och territoriell sammanhållning.,nom-item,1.2.OTH,Outras ações e programas,pt
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.2,,,,,,Economic, social and territorial cohesion,Cohésion économique, sociale et territoriale,Икономическо, социално и териториално сближаване,Hospodářská, sociální a územní soudržnost,Økonomisk, social og territorial samhørighed,Wirtschaftlicher, sozialer und territorialer Zusammenhalt,Οικονομική, κοινωνική και εδαφική συνοχή,Cohesión económica, social y territorial,Majanduslik, sotsiaalne ja territoriaalne ühtekuuluvus,Taloudellinen, sosiaalinen ja alueellinen koheesio,Ekonomska, socijalna i teritorijalna kohezija,Gazdasági, társadalmi és területi kohézió,Coesione economica, sociale e territoriale ,Ekonominė, socialinė ir teritorinė sanglauda,Ekonomiskā, sociālā un teritoriālā kohēzija,Koeżjoni ekonomika, soċjali u territorjali,Economische, sociale en territoriale samenhang ,Spójność gospodarcza, społeczna i terytorialna,Coesão económica, social e territorial,Coeziune economică, socială și teritorială,Hospodárska, sociálna a územná súdržnosť,Ekonomska, socialna in teritorialna kohezija,Ekonomisk, social och territoriell sammanhållning.,nom-item,1.2.OTH,Alte acțiuni și programe,ro
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.2,,,,,,Economic, social and territorial cohesion,Cohésion économique, sociale et territoriale,Икономическо, социално и териториално сближаване,Hospodářská, sociální a územní soudržnost,Økonomisk, social og territorial samhørighed,Wirtschaftlicher, sozialer und territorialer Zusammenhalt,Οικονομική, κοινωνική και εδαφική συνοχή,Cohesión económica, social y territorial,Majanduslik, sotsiaalne ja territoriaalne ühtekuuluvus,Taloudellinen, sosiaalinen ja alueellinen koheesio,Ekonomska, socijalna i teritorijalna kohezija,Gazdasági, társadalmi és területi kohézió,Coesione economica, sociale e territoriale ,Ekonominė, socialinė ir teritorinė sanglauda,Ekonomiskā, sociālā un teritoriālā kohēzija,Koeżjoni ekonomika, soċjali u territorjali,Economische, sociale en territoriale samenhang ,Spójność gospodarcza, społeczna i terytorialna,Coesão económica, social e territorial,Coeziune economică, socială și teritorială,Hospodárska, sociálna a územná súdržnosť,Ekonomska, socialna in teritorialna kohezija,Ekonomisk, social och territoriell sammanhållning.,nom-item,1.2.OTH,Iné akcie a programy,sk
